5,8,0
7,10,0
15,11,8
21,12,0
25,10,1
26,12,4
31,6,0
35,8,2
41,5,0
48,10,2
52,12,8
54,8,9
62,10,2
63,10,5
64,10,12
71,8,2
72,12,9
74,8,2
78,5,0
84,12,9
95,7,0
104,10,9
116,8,2
117,10,4
133,10,8
139,8,0
149,4,2
158,12,8
159,12,5
160,12,2
162,12,2
163,10,8
176,8,2
182,8,2
187,10,8
195,11,2
196,12,0
197,6,2
199,4,2
206,8,0
207,6,2
214,10,2
219,8,0
225,8,2
227,10,2
235,5,3
236,8,2
239,2,2
251,5,2
259,12,9
266,8,0
269,10,2
278,11,8
287,4,0
291,8,0
293,12,9
294,5,8
299,8,2
307,8,2
308,8,0
309,5,9
316,6,1
320,12,2
322,10,8
327,10,0
329,10,0
337,10,0
346,1,2
348,12,2
383,12,0
389,12,2
390,12,2
397,10,2
404,12,2
420,9,2
422,12,2
425,3,0
430,10,9
433,10,8
440,7,0
448,11,0
449,12,2
450,8,2
454,8,8
455,12,2
460,10,2
463,7,2
464,6,0
467,10,0
468,8,0
479,12,0
481,10,8
484,12,0
487,12,2
488,6,0
489,10,2
494,10,5
499,10,9
500,10,12
507,10,2
511,8,2
514,8,0
526,5,0
528,0,8
536,8,0
542,10,0
549,8,0
558,10,0
559,8,8
560,12,0
562,8,2
572,12,2
573,12,8
581,12,2
586,8,2
587,12,0
589,5,0
591,12,2
594,3,0
596,10,2
598,8,2
599,10,2
601,10,2
605,10,0
611,12,2
613,0,2
618,8,2
620,7,6
628,8,2
637,12,3
640,8,2
641,8,2
653,8,8
656,8,0
661,7,4
669,10,4
687,4,0
701,10,8
702,11,1
703,7,2
705,8,0
708,8,12
710,10,0
712,10,8
713,5,9
716,12,2
721,8,8
722,11,2
728,4,4
734,8,0
739,12,2
741,10,0
743,3,2
746,8,0
749,8,2
751,10,2
753,10,2
754,12,8
757,12,8
760,8,8
764,6,0
765,12,2
770,10,2
773,2,8
777,6,0
785,7,5
794,9,0
804,5,5
818,12,6
826,12,8
828,12,0
830,12,2
834,12,2
839,10,8
844,11,8
848,12,9
852,12,8
854,10,0
857,8,5
863,12,0
864,7,2
866,12,1
875,10,12
876,11,2
881,8,0
884,11,0
885,10,2
888,8,2
889,12,9
896,10,8
899,8,2
902,10,5
904,6,4
905,8,4
912,8,2
920,11,2
922,10,8
930,7,2
932,8,2
936,12,5
940,8,2
942,8,12
951,12,2
955,12,1
959,8,9
961,8,0
963,12,0
973,12,1
974,10,2
978,8,0
982,7,4
986,12,5
987,12,2
996,12,2
998,6,8
999,8,0
1004,5,4
1005,12,0
1010,8,0
1015,8,2
1030,12,4
1047,12,2
1049,12,2
1050,12,2
1054,12,3
1057,8,0
1070,2,2
1074,10,0
1078,5,6
1081,11,2
1082,12,0
1083,12,2
1086,6,2
1096,8,2
1099,10,0
1106,8,2
1107,6,0
1108,12,0
1111,6,2
1126,5,8
1127,12,8
1138,8,0
1141,8,2
1144,11,2
1146,12,2
1159,12,2
1163,6,2
1165,6,9
1168,7,0
1169,4,2
1173,10,0
1181,8,0
1187,7,2
1195,10,4
1203,8,2
1211,7,0
1215,8,2
1216,12,0
1221,8,2
1223,12,0
1225,4,2
1232,8,2
1233,12,12
1234,10,2
1236,12,2
1238,9,2
1239,8,0
1242,8,2
1247,8,12
1254,10,8
1258,12,12
1263,12,0
1264,10,0
1271,12,8
1274,10,5
1275,12,2
1276,10,8
1277,5,4
1289,10,2
1292,3,8
1294,12,8
1296,10,0
1297,12,8
1298,12,2
1300,10,2
1301,12,0
1323,12,2
1325,5,8
1343,2,2
1346,10,4
1348,10,5
1349,9,2
1357,5,4
1368,9,2
1371,8,5
1372,8,0
1374,10,0
1376,12,8
1379,10,0
1380,12,2
1383,10,0
1392,12,8
